name,state_code
Kabupaten Gowa,SN
Kabupaten Jeneponto,SN
Kabupaten Luwu,SN
Kabupaten Luwu Timur,SN
Kabupaten Luwu Utara,SN
Kabupaten Maros,SN
Kabupaten Pangkajene Dan Kepulauan,SN
Kabupaten Pinrang,SN
Kabupaten Sidenreng Rappang,SN
Kabupaten Sinjai,SN
Kabupaten Soppeng,SN
Kabupaten Takalar,SN
Kabupaten Tana Toraja,SN
Kabupaten Toraja Utara,SN
Kabupaten Wajo,SN
Kota Makassar,SN
Kota Palopo,SN
Kota Parepare,SN
Makassar,SN
Maros,SN
Palopo,SN
Parepare,SN
Rantepao,SN
Selayar Islands Regency,SN
Sengkang,SN
Sinjai,SN
Watampone,SN
Kabupaten Banggai,ST
Kabupaten Banggai Kepulauan,ST
Kabupaten Banggai Laut,ST
Kabupaten Buol,ST
Kabupaten Donggala,ST
Kabupaten Morowali Utara,ST
Kabupaten Parigi Moutong,ST
Kabupaten Poso,ST
Kabupaten Sigi,ST
Kabupaten Toli-Toli,ST
Kota Palu,ST
Luwuk,ST
Morowali Regency,ST
Palu,ST
Poso,ST
Tojo Una-Una Regency,ST
Kabupaten Bombana,SG
Kabupaten Buton,SG
Kabupaten Buton Selatan,SG
Kabupaten Buton Tengah,SG
Kabupaten Buton Utara,SG
Kabupaten Kolaka,SG
Kabupaten Kolaka Timur,SG
Kabupaten Kolaka Utara,SG
Kabupaten Konawe,SG
Kabupaten Konawe Kepulauan,SG
Kabupaten Konawe Selatan,SG
Kabupaten Konawe Utara,SG
Kabupaten Muna,SG
Kabupaten Muna Barat,SG
Katabu,SG
Kendari,SG
Kota Baubau,SG
Kota Kendari,SG
Wakatobi Regency,SG
Kabupaten Bolaang Mongondow,SA
Kabupaten Bolaang Mongondow Selatan,SA
Kabupaten Bolaang Mongondow Timur,SA
Kabupaten Bolaang Mongondow Utara,SA
Kabupaten Kepulauan Sangihe,SA
Kabupaten Kepulauan Talaud,SA
Kabupaten Minahasa,SA
Kabupaten Minahasa Selatan,SA
Kabupaten Minahasa Tenggara,SA
Kabupaten Minahasa Utara,SA
Kabupaten Siau Tagulandang Biaro,SA
Kota Bitung,SA
Kota Kotamobagu,SA
Kota Manado,SA
Kota Tomohon,SA
Laikit Laikit II (Dimembe),SA
Manado,SA
Tomohon,SA
Tondano,SA
Bukittinggi,SB
Kabupaten Agam,SB
Kabupaten Dharmasraya,SB
Kabupaten Kepulauan Mentawai,SB
Kabupaten Lima Puluh Kota,SB
Kabupaten Padang Pariaman,SB
Kabupaten Pasaman,SB
Kabupaten Pasaman Barat,SB
Kabupaten Pesisir Selatan,SB
Kabupaten Sijunjung,SB
Kabupaten Solok,SB
Kabupaten Solok Selatan,SB
Kabupaten Tanah Datar,SB
Kota Bukittinggi,SB
Kota Padang,SB
Kota Padang Panjang,SB
Kota Pariaman,SB
Kota Payakumbuh,SB
Kota Sawah Lunto,SB
Kota Solok,SB
Padang,SB
Pariaman,SB
Payakumbuh,SB
Sijunjung,SB
Solok,SB
Baturaja,SS
Kabupaten Empat Lawang,SS
Kabupaten Muara Enim,SS
Kabupaten Musi Banyuasin,SS
Kabupaten Musi Rawas,SS
Kabupaten Musi Rawas Utara,SS
Kabupaten Ogan Ilir,SS
Kabupaten Ogan Komering Ilir,SS
Kabupaten Ogan Komering Ulu,SS
Kabupaten Ogan Komering Ulu Selatan,SS
Kabupaten Ogan Komering Ulu Timur,SS
Kabupaten Penukal Abab Lematang Ilir,SS
Kota Lubuklinggau,SS
Kota Pagar Alam,SS
Kota Palembang,SS
Kota Prabumulih,SS
Lahat,SS
Lahat Regency,SS
Lubuklinggau,SS
Pagar Alam,SS
Palembang,SS
Prabumulih,SS
Tanjungagung,SS
Ambarita,SU
Bandar,SU
Belawan,SU
Berastagi,SU
Binjai,SU
Deli Tua,SU
Gunungsitoli,SU
Kabanjahe,SU
Kabupaten Asahan,SU
Kabupaten Batu Bara,SU
Kabupaten Dairi,SU
Kabupaten Deli Serdang,SU
Kabupaten Humbang Hasundutan,SU
Kabupaten Karo,SU
Kabupaten Labuhan Batu,SU
Kabupaten Labuhan Batu Selatan,SU
Kabupaten Labuhan Batu Utara,SU
Kabupaten Langkat,SU
Kabupaten Mandailing Natal,SU
Kabupaten Nias,SU
Kabupaten Nias Barat,SU
Kabupaten Nias Utara,SU
Kabupaten Padang Lawas,SU
Kabupaten Padang Lawas Utara,SU
Kabupaten Pakpak Bharat,SU
Kabupaten Samosir,SU
Kabupaten Serdang Bedagai,SU
Kabupaten Simalungun,SU
Kabupaten Tapanuli Selatan,SU
Kabupaten Tapanuli Tengah,SU
Kabupaten Tapanuli Utara,SU
Kisaran,SU
Kota Binjai,SU
Kota Gunungsitoli,SU
Kota Medan,SU
Kota Padangsidimpuan,SU
Kota Pematang Siantar,SU
Kota Sibolga,SU
Kota Tanjung Balai,SU
Kota Tebing Tinggi,SU
Labuhan Deli,SU
Medan,SU
Padangsidempuan,SU
Pangkalan Brandan,SU
Parapat,SU
Pekan Bahapal,SU
Pematangsiantar,SU
Perbaungan,SU
Percut,SU
Rantauprapat,SU
Sibolga,SU
Stabat,SU
Sunggal,SU
Tanjungbalai,SU
Tanjungtiram,SU
Tebingtinggi,SU
Teluk Nibung,SU
Tomok Bolon,SU
Tongging,SU
Tuktuk Sonak,SU
Asara,30
Charbagh,30
Eshtehard,30
Fardis,30
Garmdareh,30
Golsar,30
Hashtgerd,30
Hashtgerd New City,30
Kamalshahr,30
Karaj,30
Koohsar,30
Mahdasht,30
Mohammad Shahr,30
Nazarabad,30
Savojbolagh,30
Taleqan,30
Tankaman,30
Abibeiglou,24
Anbaran,24
Ardabil,24
Aslan Duz,24
Bileh Savar,24
Eslāmābād,24
Fakhrabad,24
Germi,24
Hashjin,24
Hir,24
Jafarabad,24
Khalkhal,24
Kivi,24
Kolor,24
Kowsar,24
Kuraim,24
Lahroud,24
Meshgin Shahr,24
Moradlu,24
Namin,24
Nir,24
Omidcheh,24
Parsabad,24
Qasabeh,24
Razi,24
Sarein,24
Sareyn,24
Tazakand,24
Ab Pakhsh,18
Abad,18
Ahram,18
Alishahr,18
Anarestan,18
Asaluyeh,18
Baduleh,18
Banak,18
Bandar Bushehr,18
Bandar Deylam,18
Bandar Ganaveh,18
Bandar Rig,18
Bandar-e Kangan,18
BandarSiraf,18
Bardestan,18
Borazjan,18
Bord Khun,18
Boshkan,18
Bushehr,18
Choghadak,18
Dalaki,18
Dashtestan,18
Dashti,18
Dayyer,18
Delvar,18
Deylam,18
Dorahak,18
Genaveh,18
Imam Hassan,18
Jam,18
Kaki,18
Kalameh,18
Kangan,18
Kharg,18
Khark,18
Khormoj,18
Konar Torshan,18
Nakhl Taghi,18
Riz,18
Sadabad,18
Shaban Kareh,18
Shonbeh,18
Tang Eram,18
Tangestan,18
Vahdatiyeh,18
Aluni,14
Ardal,14
Babaheydar,14
Bazoft,14
Ben,14
Boldaji,14
Boroujen,14
Borujen,14
Chelgard,14
Chelgerd,14
Choliche,14
Dashtak,14
Dastena,14
Faradonbeh,14
Farrokh Shahr,14
Farrokhshahr,14
Farsan,14
Gahru,14
Gandoman,14
Gujan,14
Haarooni,14
Hafshejan,14
Junqan,14
Kaj,14
Kal Geh-ye Sardasht,14
Kiar,14
Kuhrang,14
Lordegan,14
Mal-e Khalifeh,14
Menj,14
Nafch,14
Naghan,14
Naghneh,14
Pordanjan,14
Saman,14
Samsami,14
SarKhun,14
Sefiddasht,14
Shahrekord,14
ShahrKian,14
Shalamzar ,14
Sudejan,14
Sureshjan,14
Taqanak,14
Vardanjan ,14
Abeshahmad,3
Achachi,3
Ahar,3
Ajabshir,3
Aqkend,3
Azarshahr,3
Bakhshāyesh,3
Basmenj,3
Benab e Marand,3
Bonab,3
Bostan Abad,3
Bostanabad,3
Charavimaq,3
Duzduzan,3
Gogan,3
Hadishahr,3
Hashtrood,3
Hashtrud,3
Heris,3
Hurand,3
Ilkhichi,3
Javan Qala,3
Jolfa,3
Kaleybar,3
Kelvanaq,3
Khaje,3
Khamaneh,3
Kharajoo,3
Kharvana,3
Khoda Afarin,3
Khomarlu,3
Khosrowshah,3
Koozehkonan,3
Koshksaray,3
Leilan,3
Malekan,3
Mamaqan,3
Maragheh,3
Marand,3
Mehraban,3
Mianeh,3
Mobarak Abad,3
Nazarkahrizi,3
Osku,3
Qareh Aghaj,3
Sahand,3
Sarab,3
Sardroud,3
Shabestar,3
Sharabian,3
Sharafkhaneh,3
Shendabad,3
Siahrood,3
Sis,3
Soufian,3
Tabriz,3
Tark,3
Tasuj,3
Tekmeh Dash,3
Teymourlou,3
Turkman Chay,3
Vaighan,3
Varzaqan,3
Varzeqān,3
Yamchi,3
Zarnaq,3
Zonouz,3
Abadeh,7
Abadeh Tashk,7
Ahel,7
Akbarabad,7
Alamarvdasht,7
Arsanjan,7
Arsenjan,7
Ashkanan,7
Asir,7
Baba Monir,7
BabAnar,7
Bahman,7
Baladeh ,7
Banaruyeh,7
Bavanat,7
Beyram,7
Beyza,7
City Kazeroon,7
Dabiran,7
Darab,7
Dariun,7
Dehram,7
Dezhkord,7
DoBorji,7
Douzeh,7
Efzar,7
Eij,7
Emad Deh,7
Emam Shahr,7
Eqlid,7
Estahban,7
Evaz,7
Fadami ,7
Farashband,7
Fasa,7
Firuzabad,7
Galehdar,7
Gerash,7
Ghare Bolagh,7
Ghirokarzin,7
HajiAbad,7
Hamashahr,7
HasanAbad,7
Hesami,7
IzadKhast,7
Jahrom,7
JannatShahr,7
Juyom,7
Kamfiruz,7
Karzin,7
Kavar,7
Kazerun,7
KhaneZenian,7
Khaniman,7
Kharameh,7
Khavaran,7
Kherameh,7
Khesht,7
Khonj,7
Khoome Zar,7
Khoozi,7
Khorrambid,7
Khour,7
Konartakhteh,7
Kopen,7
Korei,7
Kouhenjan,7
Koushkak,7
Lamerd,7
Lapouyee,7
Lar,7
Larestan,7
Latifi,7
Mamasani,7
Marvdasht,7
Masiri,7
Mazayejan,7
Meshkan,7
Meymand,7
Miyanshahr,7
Mobarakabad,7
Mohr,7
Neyriz,7
No Bandegan,7
Nourabad,7
Nowdan,7
Nowjein,7
Nurabad,7
Pasargad,7
PirCity,7
Qaderabad,7
Qaemyeh,7
Qatruyeh,7
Qir va Karzin,7
QotbAbad,7
RonizOlya,7
Rostam,7
SaadatShahr,7
Sadra,7
Safashahr,7
Sarvestan,7
Sedeh,7
Sepidan,7
Seyedan,7
Sheshdeh,7
Shiraz,7
Soghad,7
SoltanShahr,7
Surmaq,7
Varavi,7
Zahedshahr,7
Zarghan,7
Zarrin Dasht,7
سروستان,7
Ahmadsargurab,1
Amlash,1
Asalem,1
Astaneh-ye Ashrafiyeh,1
astara,1
Bandar Anzali,1
Barehsar,1
Bazar Jomeh,1
Chaboksar,1
Chaf and Chamkhaleh,1
Choobar,1
Deylaman,1
Fuman,1
Gurab Zarmikh,1
Hashtpar,1
Haviq,1
Jirindih,1
Kelachay,1
Khomam,1
Khoshkebijar,1
Kiashahr,1
Kuchesfahan,1
Kumeleh,1
Lahijan,1
Langarud,1
Lasht-e Nesha,1
Lavandvil,1
Lisar,1
Louleman,1
Lowshan,1
Maklavan,1
Manjil,1
Marjaghal,1
Masal,1
Masuleh,1
Otaghvar,1
Paresar,1
Rahimabad,1
Ranekouh,1
Rasht,1
Rezvanshahr,1
Rod Baneh,1
Rostamabad,1
Rudbar,1
Rudsar,1
Sangar,1
Shaft,1
Shalman,1
Siahkal,1
Someh Sara,1
Talesh,1
Tutkabon,1
Vajargah,1
Ziabar,1
Aliabad-e-Katul,27
Anbar Olum,27
Aq Qala,27
Aq Qayeh,27
Azadshahr,27
Bandar Torkaman,27
Bandar-e Gaz,27
Daland,27
Faraqi,27
Fazelabad,27
Galikesh,27
Gomish Tepe,27
Gomishan,27
Gonbad Kavus,27
Gorgan,27
Incheboron,27
Jelin,27
Kalaleh,27
Khānbebin,27
Kordkuy,27
Maraveh,27
Maraveh Tappeh,27
Mazraeh,27
Minudasht,27
Neginshahr,27
Nowdeh Khanduz,27
Nowkandeh,27
Qarnabad,27
Ramian,27
Sangdevin,27
Sarkhon Kalateh,27
Siminshahr,27
Tatar Olia,27
Torkaman,27
Ab Meshkin,13
Abarlaq-e Sofla,13
Abdalan,13
Abdol Rahim,13
Abrumand,13
Abshineh,13
Abu ol Fathabad,13
Aghcheh Qayah,13
Ahmadabad-e Tappeh,13
Ahu Tappeh,13
Ajin,13
Ajorlu,13
Akanlu,13
Akleh,13
Alan-e Sofla,13
Alanjeh,13
Alfavut,13
Aliabad-e Posht Shahr,13
Amirabad-e Kord,13
Amzajerd,13
Angoshteh,13
Anjir Baghi,13
Ansar ol Emam,13
Anuch,13
Aq Bolagh-e Aqdaq,13
Aq Bolagh-e Latgah,13
Aq Bolagh-e Morshed,13
Aq Chay,13
Aqa Bolaghi,13
Aqa Jan Bolaghi,13
Aqaj,13
Aqcheh Kharabeh,13
Aqchelu,13
Arges-e Sofla,13
Arikan,13
Arpa Darreh,13
Arteh Bolagh,13
Artiman,13
Arzan Fud,13
Arzuvaj,13
Asadabad,13
Ashmizan,13
Avarzaman,13
Azandarian,13
Aznahri,13
Baba Khanjar,13
Baba Pir,13
Baba Qasem,13
Babolqani,13
Bad Khvoreh,13
Bahar,13
Band Aman,13
Banesareh,13
Baraband,13
Bargecheh,13
Barreh Farakh,13
Barzul,13
Bashqurtaran,13
Bazeran,13
Behkandan,13
Belartu,13
Beshik Tappeh,13
Biaj,13
Biatan-e Sofla,13
Bid Korpeh-ye Sofla,13
Bid Korpeh-ye Vosta,13
Bifanaj,13
Bighash,13
Bish Aghaj,13
Bitervan,13
Borjaki,13
Boyukabad,13
Bozchalu,13
Bozineh Jerd,13
Bujin,13
Bustandar,13
Buyaqchi,13
Chahar Bolagh,13
Chal Boqa,13
Chaleh Kand,13
Charoq,13
Chasht Khvoreh,13
Chenari,13
Cheshmeh Malek,13
Cheshmeh Pahn-e Nanaj,13
Cheshmeh Qandab,13
Cheshmeh Qareh,13
Cheshmeh Qassaban,13
Cheshmeh Valad,13
Cheshmeh Zowraq,13
Choqa Sarahi,13
Chowtash,13
Chulak Qapanuri,13
Dahnejerd,13
Dali Chu,13
Damaq,13
Daqdaqabad,13
Dar Qeshlaq,13
Darani-ye Sofla,13
Darcham,13
Darreh Chenar,13
Darreh Mianeh-ye Sofla,13
Darreh Mirza,13
Darreh-ye Ebrahim,13
Darsibeh,13
Davijan,13
Deh Chaneh,13
Deh Dalian,13
Deh Ful,13
Deh Mianeh,13
Deh Nush,13
Deh Piaz,13
Deh-e Shaker,13
Dehnow-e Avarzaman,13
Dingeleh Kahriz,13
Do Rudan,13
Doraneh,13
Dorudgaran,13
Dow Baraleh,13
Dowlatabad-e Hajjilu,13
Dowlujerdin-e Bala,13
Durijan,13
Durnian,13
Emamzadeh Khatun,13
Emamzadeh Pir Nahan,13
Eskanan,13
Fahrumand,13
Famast,13
Famenin,13
Farasfaj,13
Farsban,13
Farvaz,13
Faryazan,13
Fasijan,13
Fiazaman,13
Firuzabad-e Sofla,13
Firuzan,13
Gamasa,13
Gamasb,13
Ganj Tappeh,13
Ganjab,13
Gashani,13
Gav Zaban,13
Gavkaran,13
Ghazyatan,13
Gholam Veys,13
Givaki,13
Giyan,13
Gol Darreh-ye Anuch,13
Gol Heydar,13
Gol Tappeh,13
Golparabad,13
Golshir,13
Golushjerd,13
Gomush Bolagh,13
Gonbad Chay,13
Gonbad-e Kabud,13
Gostar,13
Gozal Abdal,13
Gug Qash,13
Gujak,13
Gulvand,13
Gunestan,13
Gur Gaz,13
Gurjiu,13
Gushalan,13
Gusheh-ye Kasavand,13
Hajji Kheder,13
Hajji Maqsud,13
Hajji Tu,13
Hamadan,13
Hamedan,13
Hamilabad,13
Hamzehlu-ye Sofla,13
Haramabad,13
Hasan Kusej,13
Hasan Teymur,13
Hasanabad-e Emam,13
Hasanabad-e Qush Bolagh,13
Hasanabad-e Sheverin,13
Heriraz,13
Hesar-e Qarah Baghi,13
Hesar-e Qujeh Baghi,13
Heydareh-ye Dar-e Emam,13
Heydareh-ye Posht-e Shahr,13
Hizaj,13
Holvar-e Sofla,13
Hom-e Khosrow,13
Horhoreh,13
Hoseynabad-e Bahar,13
Hoseynabad-e Nazem,13
Hoseynabad-e Shamlu,13
Hudaraj,13
Iraneh,13
Isti Bolagh,13
Jamishlu,13
Jaria,13
Javar Sajin,13
Jerbanlu,13
Jighi,13
Jijan Kuh,13
Jijian Rud,13
Jin Taraqayah,13
Jowkar,13
Juraqan,13
Kaboodrahang,13
Kabudrahang,13
Kahard,13
Kahkadan,13
Kahriz-e Baba Hoseyn,13
Kahriz-e Boqazi,13
Kahriz-e Hoseynabad-e Nazem,13
Kahriz-e Jamal,13
Kahriz-e Salim,13
Kal Kabud,13
Kalb Hesari,13
Kalilabad,13
Kamak-e Sofla,13
Kamar Boneh,13
Kamazan,13
Kand Halan,13
Kand Tappeh,13
Kand-e Bolaghi,13
Kangavar-e Kohneh,13
Karafs,13
Kark-e Sofla,13
Kartilabad,13
Kasavand,13
Kaslan Qayah,13
Kavanaj,13
Kesb,13
Keykaleh,13
Keyni Sayeh,13
Khabar Arkhi,13
Khaku,13
Khaleq Verdi,13
Khalil Kord,13
Kheradmand,13
Kheyr Qoli,13
Khomeygan,13
Khvajeh Hesar,13
Khvajeh Hoseyni,13
Khvajeh Kandi,13
Khvoshab-e Sofla,13
Kitu,13
Kohnush,13
Kolanjan,13
Konjineh,13
Kord Bolagh,13
Korzan,13
Kowzareh,13
Kuhani,13
Kur Kahriz,13
Kusaj Khalil,13
Kutah Darreh,13
Laleh Dan,13
Lalejin,13
Lamiyan,13
Latgah,13
Lavashan,13
Leyli Yadegar,13
Luluhar,13
Mahanabad,13
Mahbar,13
Mahdaviyeh,13
Mahnian,13
Malayer,13
Malek-e Ashtar,13
Malusan,13
Mangavi,13
Marvil,13
Maryanaj,13
Masjedin,13
Menjan,13
Mesinak,13
Meyvaleh,13
Mianzulan,13
Mihamleh-ye Sofla,13
Milab,13
Mirza Hesari,13
Mishen,13
Mobarakin,13
Mohajeran,13
Mohammadabad-e Chulak,13
Mohammadiyeh-e Sofla,13
Mohara,13
Mokarrabi,13
Molham Darreh,13
Molla Bodagh,13
Monavvar Tappeh,13
Morghabad,13
Mowdaran,13
Musa Bolaghi,13
Nahandar,13
Nahavand,13
Najafiyeh,13
Nakilabad,13
Nakin,13
Namileh,13
Nanaj,13
Nazul,13
Negar Khatun,13
Negarabad,13
Nehenjeh,13
Nesar,13
Neshar,13
Niyanj,13
Nosratabad-e Behraz,13
Nosratabad-e Laklak,13
Nurabad-e Simineh,13
Ojaq,13
Ommatlar,13
Oshtoran,13
Oshtorjin,13
Ovraqin,13
Owrteh Qamish,13
Owryad,13
Pahnabad,13
Panbeh Dar,13
Parluk,13
Parvaraq,13
Payandeh,13
Peyhan,13
Pileh Jin,13
Pir Anbar,13
Pir Badam,13
Pir Khodaverdi,13
Pir Malu,13
Pir Mishan,13
Pir Savaran,13
Pir Yusof,13
Piruz,13
Poshtjin,13
Qabanqoli,13
Qader Khalaj,13
Qadimi,13
Qahavand,13
Qajar Ab-e Sofla,13
Qarah Day,13
Qarah Tegini,13
Qaranqu Darreh,13
Qasabestan,13
Qasemabad-e Laklak,13
Qater Owlan,13
Qayesh,13
Qazan Qarah,13
Qazi Mardan,13
Qeshlaq Baba Rostam,13
Qeshlaq-e Anuch,13
Qeshlaq-e Deh Ful,13
Qeshlaq-e Dehnow,13
Qeshlaq-e Mohammadi,13
Qeshlaq-e Najaf,13
Qeshlaq-e Pust Shuran,13
Qeshlaq-e Qobad,13
Qeshlaq-e Shirazi,13
Qeshlaq-e Sofla,13
Qeshlaq-e Valiollah,13
Qeydli Bolagh,13
Qilab,13
Qohurd-e Sofla,13
Qoli Laleh-ye Sofla,13
Qolqolabad,13
Qorveh-e Darjazin,13
Quch Tappeh,13
Qushjeh,13
Rahmanabad Malayer,13
Ramishan,13
Rastguyan,13
Rasulabad-e Sofla,13
Ravand-e Vosta,13
Rayegan-e Sofla,13
Razaj,13
Razan,13
Razini,13
Reza Baghi,13
Rezvankadeh,13
Rivasijan,13
Robat-e Sheverin,13
Rud Avar,13
Rud-e Hasan-e Sofla,13
Safa Riz,13
Sahamabad,13
Salehabad,13
Salilak,13
Saluk,13
Samen,13
Sanaj,13
Sanjuzan,13
Sar Duran,13
Sarab-e Tajar,13
Saravak,13
Sarayjuq,13
Sarijlu,13
Sarkan,13
Saziyan,13
Sefid Khaneh,13
Segavi,13
Serkan,13
Setaq,13
Shademaneh,13
Shanabad,13
Shanjur,13
Sharifabad-e Quzan,13
Sharifabad-e Tajar,13
Shatzal,13
Shavand,13
Sheverin,13
Sheykh Jarrah,13
Shilandar-e Sofla,13
Shir Barat,13
Shirin Su,13
Shush Ab,13
Siah Goleh,13
Sib Dar,13
Silvar,13
Simin-e Abaru,13
Simin-e Zagheh,13
Siravand,13
Sistaneh,13
Solulan,13
Sorkh Kand,13
Sulijeh,13
Surtajin,13
Sutlaq,13
Tafrijan,13
Tahunabad,13
Tajar-e Samen,13
Takhtiabad,13
Taleh Jerd-e Sofla,13
Tamuzan,13
Tappeh Yazdan,13
Tappeh-ye Dibi,13
Taraqayah,13
Tarik Darreh-ye Bala,13
Tarkhinabad,13
Tas Tappeh,13
Tasbandi,13
Tasran,13
Tavaleh,13
Tavaneh,13
Taveh,13
Tavilan-e Sofla,13
Tazehnab-e Sofla,13
Termianak,13
Timi Jan,13
Tuchaqaz,13
Tulki Tappeh,13
Tusk-e Sofla,13
Tutal,13
Tuyserkan,13
Vafr-e Jin,13
Vahandeh,13
Vahman,13
Vahnan,13
Vali Mohammad,13
Vali Sir Ab,13
Vandarabad,13
Varayeneh,13
Varazaneh,13
Varchaq,13
Vardavard-e Sofla,13
Vardavard-e Vosta,13
Varkaneh,13
Varqestan,13
Varvazin,13
Vasaj,13
Vashur,13
Vasleh,13
Vesht,13
Vezendan,13
Yalfan,13
Yarom Qayah,13
Yaromjeh Bagh,13
Yeganeh,13
Yekanabad,13
Yekleh,13
Yeserlu,13
Yunes,13
Yunji,13
Zagheh-ye Anuch,13
Zagheh-ye Tasbandi,13
Zaghlijeh,13
Zamanabad-e Mohammadabad,13
Zangeneh,13
Zangeneh-ye Sofla,13
Zapon,13
Zaramin-e Sofla,13
Zarrin Bagh,13
Zeraq,13
Zirabiyeh,13
Abu Musa,22
Abumusa ,22
Bandar Abbas,22
Bandar Charak,22
Bandar Khamir,22
Bandar Kong,22
Bandar Lengeh,22
Bandar-e-Jask,22
Bashagard,22
Bastak,22
Bikah,22
Dargahan,22
Dashti,22
Dehbārez,22
Fareghan,22
Fin,22
Gerouk,22
Gouharan,22
Haji Abad,22
Hajjiabad,22
Hasht Bandi,22
Hormuz,22
Janah,22
Jask,22
Khamir,22
Kish,22
Koshkonar,22
Kouhestak,22
Lemazan,22
Minab,22
Parsian,22
Qaleh Qazi,22
Qeshm,22
Rudan,22
Ruydar,22
Sardasht Bashagard,22
Sargaz,22
Senderk,22
Sirik,22
Suzā,22
Takht,22
Tazian,22
Tirour,22
Ziyārat Ali,22
abdanan,16
Arkavaz,16
Aseman Abad,16
Badreh,16
Balavah Tareh,16
Bedreh,16
Chardavol County,16
Chovar,16
Darreh Shahr,16
Dehloran,16
Delgosha,16
Eyvan,16
Ilam,16
Loumar,16
Malekshahi,16
Maymeh,16
Mazhin,16
Mehr,16
Mehran,16
Mousiyan,16
Murmuri ,16
Pahleh,16
Saleh Abad,16
Sarabbagh,16
Sarableh,16
Shabab,16
Sirvan,16
Tohid,16
Zarneh,16
Abouzeidabad,10
Abrisham,10
Afus,10
Alavijeh,10
Anarak,10
Aran va Bidgol,10
Ardestan,10
Asghar Abad,10
Askaran,10
Badroud,10
Bafrān,10
Baghbahadoran,10
Baghshad,10
Baharan Shahr,10
Baharestan,10
Barf Anbar,10
Barzok,10
Borkhvar,10
Buin va Miandasht,10
Chadegan,10
Chamgordan,10
Chermahin,10
Damaneh,10
Daran,10
Dastgerd,10
Dehagh,10
Dehaghan,10
Dehaqan,10
Diziche,10
Dolatabad,10
Dorcheh,10
Dorcheh Piaz,10
Dowlatabad,10
Esfahan,10
Ezhieh,10
Falavarjan,10
